"REF_DATE","GEO","DGUID","Indicators","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Quebec","2016A000224","Domestic demand","Travel services","Dollars","81","millions","6","v1001802832","6.3.25","545.7","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Convention fees","Dollars","81","millions","6","v1001802833","6.3.26","123.6","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Pre-trip expenses","Dollars","81","millions","6","v1001802834","6.3.27","973.2","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Total other products","Dollars","81","millions","6","v1001802826","6.3.28","2150.6","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Groceries","Dollars","81","millions","6","v1001802827","6.3.29","708.2","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802828","6.3.30","155.5","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Urban transit and parking","Dollars","81","millions","6","v1001802829","6.3.31","39.9","","","","1"
"2014","Quebec","2016A000224","Domestic demand","Miscellaneous products","Dollars","81","millions","6","v1001802830","6.3.32","1247.0","","","","1"
"2014","Quebec","2016A000224","Exports","Total tourism expenditures","Dollars","81","millions","6","v1001802835","6.4.1","5232.3","","","","1"
"2014","Quebec","2016A000224","Exports","Total tourism products","Dollars","81","millions","6","v1001802836","6.4.2","4477.0","","","","1"
"2014","Quebec","2016A000224","Exports","Total transportation","Dollars","81","millions","6","v1001802837","6.4.3","1674.2","","","","1"
"2014","Quebec","2016A000224","Exports","Passenger air transport","Dollars","81","millions","6","v1001802838","6.4.4","1168.7","","","","1"
"2014","Quebec","2016A000224","Exports","Passenger rail transport","Dollars","81","millions","6","v1001802839","6.4.5","29.0","","","","1"
"2014","Quebec","2016A000224","Exports","Passenger water transport","Dollars","81","millions","6","v1001802840","6.4.6","7.6","","","","1"
"2014","Quebec","2016A000224","Exports","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802841","6.4.7","51.3","","","","1"
"2014","Quebec","2016A000224","Exports","Taxis","Dollars","81","millions","6","v1001802842","6.4.8","34.4","","","","1"
"2014","Quebec","2016A000224","Exports","Vehicle rental","Dollars","81","millions","6","v1001802843","6.4.9","101.8","","","","1"
"2014","Quebec","2016A000224","Exports","Vehicle repairs and parts","Dollars","81","millions","6","v1001802844","6.4.10","100.8","","","","1"
"2014","Quebec","2016A000224","Exports","Vehicle fuel","Dollars","81","millions","6","v1001802845","6.4.11","180.6","","","","1"
"2014","Quebec","2016A000224","Exports","Total accommodation","Dollars","81","millions","6","v1001802846","6.4.12","1301.7","","","","1"
"2014","Quebec","2016A000224","Exports","Hotels","Dollars","81","millions","6","v1001802847","6.4.13","1118.3","","","","1"
"2014","Quebec","2016A000224","Exports","Motels","Dollars","81","millions","6","v1001802848","6.4.14","100.8","","","","1"
"2014","Quebec","2016A000224","Exports","Camping","Dollars","81","millions","6","v1001802849","6.4.15","15.6","","","","1"
"2014","Quebec","2016A000224","Exports","Other accommodation","Dollars","81","millions","6","v1001802850","6.4.16","67.0","","","","1"
"2014","Quebec","2016A000224","Exports","Total food and beverage services","Dollars","81","millions","6","v1001802851","6.4.17","826.9","","","","1"
"2014","Quebec","2016A000224","Exports","Meals from accommodation","Dollars","81","millions","6","v1001849016","6.4.18","34.3","","","","1"
"2014","Quebec","2016A000224","Exports","Meals from restaurants","Dollars","81","millions","6","v1001802852","6.4.19","593.0","","","","1"
"2014","Quebec","2016A000224","Exports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802853","6.4.20","11.4","","","","1"
"2014","Quebec","2016A000224","Exports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802854","6.4.21","142.9","","","","1"
"2014","Quebec","2016A000224","Exports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802855","6.4.22","45.3","","","","1"
"2014","Quebec","2016A000224","Exports","Total other tourism products","Dollars","81","millions","6","v1001802856","6.4.23","674.2","","","","1"
"2014","Quebec","2016A000224","Exports","Recreation and entertainment","Dollars","81","millions","6","v1001802862","6.4.24","359.9","","","","1"
"2014","Quebec","2016A000224","Exports","Travel services","Dollars","81","millions","6","v1001802863","6.4.25","271.5","","","","1"
"2014","Quebec","2016A000224","Exports","Convention fees","Dollars","81","millions","6","v1001802864","6.4.26","42.8","","","","1"
"2014","Quebec","2016A000224","Exports","Pre-trip expenses","Dollars","81","millions","6","v1001802865","6.4.27","0.0","","","","1"
"2014","Quebec","2016A000224","Exports","Total other products","Dollars","81","millions","6","v1001802857","6.4.28","755.3","","","","1"
"2014","Quebec","2016A000224","Exports","Groceries","Dollars","81","millions","6","v1001802858","6.4.29","255.1","","","","1"
"2014","Quebec","2016A000224","Exports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802859","6.4.30","56.0","","","","1"
"2014","Quebec","2016A000224","Exports","Urban transit and parking","Dollars","81","millions","6","v1001802860","6.4.31","12.6","","","","1"
"2014","Quebec","2016A000224","Exports","Miscellaneous products","Dollars","81","millions","6","v1001802861","6.4.32","431.6","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total tourism expenditures","Dollars","81","millions","6","v1001802991","6.5.1","1836.2","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total tourism products","Dollars","81","millions","6","v1001802992","6.5.2","1615.3","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total transportation","Dollars","81","millions","6","v1001802993","6.5.3","577.1","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Passenger air transport","Dollars","81","millions","6","v1001802994","6.5.4","357.9","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Passenger rail transport","Dollars","81","millions","6","v1001802995","6.5.5","14.2","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Passenger water transport","Dollars","81","millions","6","v1001802996","6.5.6","2.0","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802997","6.5.7","9.4","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Taxis","Dollars","81","millions","6","v1001802998","6.5.8","16.1","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Vehicle rental","Dollars","81","millions","6","v1001802999","6.5.9","16.8","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Vehicle repairs and parts","Dollars","81","millions","6","v1001803000","6.5.10","57.6","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Vehicle fuel","Dollars","81","millions","6","v1001803001","6.5.11","103.1","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total accommodation","Dollars","81","millions","6","v1001803002","6.5.12","349.1","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Hotels","Dollars","81","millions","6","v1001803003","6.5.13","291.4","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Motels","Dollars","81","millions","6","v1001803004","6.5.14","35.5","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Camping","Dollars","81","millions","6","v1001803005","6.5.15","7.3","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Other accommodation","Dollars","81","millions","6","v1001803006","6.5.16","14.9","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total food and beverage services","Dollars","81","millions","6","v1001803007","6.5.17","351.3","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Meals from accommodation","Dollars","81","millions","6","v1001849020","6.5.18","14.8","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Meals from restaurants","Dollars","81","millions","6","v1001803008","6.5.19","254.7","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001803009","6.5.20","4.6","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001803010","6.5.21","58.2","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001803011","6.5.22","19.0","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total other tourism products","Dollars","81","millions","6","v1001803012","6.5.23","337.8","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Recreation and entertainment","Dollars","81","millions","6","v1001803018","6.5.24","97.0","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Travel services","Dollars","81","millions","6","v1001803019","6.5.25","230.7","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Convention fees","Dollars","81","millions","6","v1001803020","6.5.26","10.1","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Pre-trip expenses","Dollars","81","millions","6","v1001803021","6.5.27","0.0","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Total other products","Dollars","81","millions","6","v1001803013","6.5.28","220.9","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Groceries","Dollars","81","millions","6","v1001803014","6.5.29","89.5","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001803015","6.5.30","19.6","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Urban transit and parking","Dollars","81","millions","6","v1001803016","6.5.31","10.6","","","","1"
"2014","Quebec","2016A000224","Interprovincial demand (exports)","Miscellaneous products","Dollars","81","millions","6","v1001803017","6.5.32","101.2","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Total tourism expenditures","Dollars","81","millions","6","v1001803022","6.6.1","3396.4","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Total tourism products","Dollars","81","millions","6","v1001803023","6.6.2","2862.0","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Total transportation","Dollars","81","millions","6","v1001803024","6.6.3","1097.2","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Passenger air transport","Dollars","81","millions","6","v1001803025","6.6.4","810.8","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Passenger rail transport","Dollars","81","millions","6","v1001803026","6.6.5","14.8","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Passenger water transport","Dollars","81","millions","6","v1001803027","6.6.6","5.6","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001803028","6.6.7","41.9","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Taxis","Dollars","81","millions","6","v1001803029","6.6.8","18.3","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Vehicle rental","Dollars","81","millions","6","v1001803030","6.6.9","85.1","","","","1"
"2014","Quebec","2016A000224","International demand (exports)","Vehicle repairs and parts","Dollars","81","millions","6","v1001803031","6.6.10","43.2","","","","1"
